Cluster ID,Link Score,source file,id,title,authors,venue,year
110,0.985579,0,604270,Mining system audit data: opportunities and challenges,"Wenke Lee, Wei Fan",ACM SIGMOD Record ,2001
1973,,0,604271,Using unknowns to prevent discovery of association rules,"Y&#252;cel Saygin, Vassilios S. Verykios, Chris Clifton",ACM SIGMOD Record ,2001
1974,,0,604272,Mining e-mail content for author identification forensics,"O. de Vel, A. Anderson, M. Corney, G. Mohay",ACM SIGMOD Record ,2001
109,0.985579,0,601879,Interviewing during a tight job market,"Zachary G. Ives, Qiong Luo",ACM SIGMOD Record ,2002
1975,,0,601878,Career forum,Alexandros Labrinidis,ACM SIGMOD Record ,2002
1976,,0,601881,Database research at the University of Illinois at Urbana-Champaign,"M. Winslett, K. Chang, A. Doan, J. Han, C. Zhai, Y. Zhou",ACM SIGMOD Record ,2002
1977,,0,601880,Research centers,Amit Sheth,ACM SIGMOD Record ,2002
1710,0.936595,0,602302,Reminiscences on Influential Papers,Kenneth A. Ross,ACM SIGMOD Record ,2000
1978,,0,601882,Research activities in database management and information retrieval at University of Illinois at Chicago,"Isabel Cruz, Ashfaq Khokhar, Bing Liu, Prasad Sistla, Ouri Wolfson, Clement Yu",ACM SIGMOD Record ,2002
390,0.983978,0,603870,XQuery formal semantics state and challenges,Peter Fankhauser,ACM SIGMOD Record ,2001
174,0.984994,0,603869,Advanced XML data processing: guest editor's introduction,Karl Aberer,ACM SIGMOD Record ,2001
1199,0.977166,0,603872,Why and how to benchmark XML databases,"Albrecht Schmidt, Florian Waas, Martin Kersten, Daniela Florescu, Michael J. Carey, Ioana Manolescu, Ralph Busse",ACM SIGMOD Record ,2001
1979,,0,603871,A general technique for querying XML documents using a relational database system,"Jayavel Shanmugasundaram, Eugene Shekita, Jerry Kiernan, Rajasekar Krishnamurthy, Efstratios Viglas, Jeffrey Naughton, Igor Tatarinov",ACM SIGMOD Record ,2001
144,0.985279,0,603874,On database theory and XML,Dan Suciu,ACM SIGMOD Record ,2001
143,0.985279,0,603873,Wrapping web data into XML,"Wei Han, David Buttler, Calton Pu",ACM SIGMOD Record ,2001
1477,0.966263,0,603876,"Preservation of digital data with self-validating, self-instantiating knowledge-based archives","Bertram Lud&#228;scher, Richard Marciano, Reagan Moore",ACM SIGMOD Record ,2001
1451,0.968243,0,603875,XML document versioning,"Shu Yao Chien, Vassilis J. Tsotras, Carlo Zaniolo",ACM SIGMOD Record ,2001
1980,,0,603878,The evolution of effective B-tree: page organization and techniques: a personal account,David Lomet,ACM SIGMOD Record ,2001
1981,,0,603877,Articles,Avigdor Gal,ACM SIGMOD Record ,2001
93,0.987165,0,615197,The aditi deductive database system,"Jayen Vaghani, Kotagiri Ramamohanarao, David B. Kemp, Zoltan Somogyi, Peter J. Stuckey, Tim S. Leask, James Harland",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
5,0.989125,0,615200,Efficiently instantiating view-objects from remote relational databases,"Byung Suk Lee, Gio Wiederhold",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
98,0.986829,0,615195,The CORAL deductive system,"Raghu Ramakrishnan, Divesh Srivastava, S. Sudarshan, Praveen Seshadri",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1982,,0,615196,DECLARE and SDS: early efforts to commercialize deductive database technology,"Werner Kie&#223;ling, Helmut Schmidt, Werner Strau&#223;, Gerhard D&#252;nzinger",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
95,0.986993,0,615193,An introduction to deductive database languages and systems,"Kotagiri Ramamohanarao, James Harland",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
17,0.988613,0,615194,"The glue-nail deductive database system: design, implementation, and evaluation","Marcia A. Derr, Shinichi Morishita, Geoffrey Phipps",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
16,0.988613,0,615189,Versioning and configuration management in an object-oriented data model,Edward Sciore,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1983,,0,615192,Special issue on prototypes of deductive database systems,K. Ramamohanarao,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1984,,0,615209,Qualitative representation of spatial knowledge in two-dimensional space,"Dimitris Papadias, Timos Sellis",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1985,,0,615210,The TV-tree: an index structure for high-dimensional data,"King Ip Lin, H. V. Jagadish, Christos Faloutsos",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
32,0.988375,0,615207,Management of multidimensional discrete data,Peter Baumann,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1246,0.976744,0,615208,A semantic modeling approach for image retrieval by content,"Wesley W. Chu, Ion T. Ieong, Ricky K. Taira",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1986,,0,615205,Special issue on spatial database systems,H. J. Schek,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1987,,0,615206,An introduction to spatial database systems,Ralf Hartmut G&#252;ting,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1555,0.961573,0,615201,The demarcation protocol: a technique for maintaining constraints in distributed database systems,"Daniel Barbar&#225;-Mill&#225;, Hector Garcia-Molina",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
31,0.988375,0,615202,Index configuration in object-oriented databases,Elisa Bertino,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
240,0.984722,0,604280,SQL multimedia and application packages (SQL/MM),"Jim Melton, Andrew Eisenberg",ACM SIGMOD Record ,2001
1988,,0,604279,Standards,Andrew Eisenberg,ACM SIGMOD Record ,2001
274,0.984462,0,604278,Describing semistructured data,Luca Cardelli,ACM SIGMOD Record ,2001
1989,,0,604277,Database principles,Leonid Libkin,ACM SIGMOD Record ,2001
956,0.979799,0,604276,Information warfare and security,H. V. Jagadish,ACM SIGMOD Record ,2001
1990,,0,604275,"Transactional information systems: theory, algorithms, and the practice of concurrency control and recovery",Marc H. Scholl,ACM SIGMOD Record ,2001
239,0.984722,0,604274,Book review column,Karl Aberer,ACM SIGMOD Record ,2001
1991,,0,604273,Book reviews,Karl Aberer,ACM SIGMOD Record ,2001
30,0.988375,0,615188,A pattern-based object calculus,"Nabil Kamel, Ping Wu, Stanley Y. W. Su",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1992,,0,615187,Dynamic maintenance of data distribution for selectivity estimation,"Kyu Young Whang, Sang Wook Kim, Gio Wiederhold",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
100,0.986671,0,615186,Chronological scheduling of transactions with temporal dependencies,"Dimitrios Georgakopoulos, Marek Rusinkiewicz, Witold Litwin",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1994
1746,0.92162,0,604286,Research in multi-organizational processes and semantic information brokering at the LSDIS lab,"Amit Sheth, John Miller, Krys Kochut, Budak Arpinar",ACM SIGMOD Record ,2001
1993,,0,604285,Research centers,Amit Sheth,ACM SIGMOD Record ,2001
1994,,0,604284,On the academic interview circuit: an end-to-end discussion,U&#287;ur &#199;etintemel,ACM SIGMOD Record ,2001
1995,,0,604283,Career forum,Alexandros Labrinidis,ACM SIGMOD Record ,2001
238,0.984722,0,604282,Java support for data-intensive systems: experiences building the telegraph dataflow system,"Mehul A. Shah, Michael J. Franklin, Samuel Madden, Joseph M. Hellerstein",ACM SIGMOD Record ,2001
1996,,0,637412,Special section on semantic web and data management,"Robert Meersman, Amit Sheth",ACM SIGMOD Record ,2002
237,0.984722,0,637413,Data modelling versus ontology engineering,"Peter Spyns, Robert Meersman, Mustafa Jarrar",ACM SIGMOD Record ,2002
173,0.984994,0,637414,Methodology for development and employment of ontology based knowledge management applications,"York Sure, Steffen Staab, Rudi Studer",ACM SIGMOD Record ,2002
352,0.984215,0,637415,A conceptual architecture for semantic web enabled web services,"Christoph Bussler, Dieter Fensel, Alexander Maedche",ACM SIGMOD Record ,2002
1997,,0,615236,Sleepers and workaholics: caching strategies in mobile environments (extended version),"Daniel Barbar&#225;, Tomasz Imieli&#324;ski",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
927,0.980903,0,615237,AlphaSort: a cache-sensitive parallel external sort,"Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, Dave Lomet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
15,0.988613,0,615238,QuickStore: a high performance mapped object store,"Seth J. White, David J. DeWitt",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
1485,0.965808,0,615239,Estimating page fetches for index scans with finite LRU buffers,"Arun Swami, K. Bernhard Schiefer",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
1998,,0,637420,Emergent semantics and the multimedia semantic web,"W. I. Grosky, D. V. Sreenath, F. Fotouhi",ACM SIGMOD Record ,2002
1768,0.885903,0,637421,Querying multiple bioinformatics information sources: can semantic web research help?,"David Buttler, Matthew Coleman, Terence Critchlow, Renato Fileto, Wei Han, Calton Pu, Daniel Rocco, Li Xiong",ACM SIGMOD Record ,2002
1628,0.954483,0,637422,The Grid: an application of the semantic web,"Carole Goble, David De Roure",ACM SIGMOD Record ,2002
1999,,0,637423,Book reviews,Karl Aberer,ACM SIGMOD Record ,2002
2000,,0,637416,"Agents, trust, and information access on the semantic web","Tim Finin, Anupam Joshi",ACM SIGMOD Record ,2002
470,0.983752,0,637417,Conceptual model of web service reputation,"E. Michael Maximilien, Munindar P. Singh",ACM SIGMOD Record ,2002
2001,,0,637418,The &#961; operator: discovering and ranking associations on the semantic web,"Kemafor Anyanwu, Amit Sheth",ACM SIGMOD Record ,2002
2002,,0,637419,A framework for semantic gossiping,"Karl Aberer, Philippe Cudr&#233;-Mauroux, Manfred Hauswirth",ACM SIGMOD Record ,2002
1520,0.963818,0,615220,Updating knowledge bases while maintaining their consistency,"Ernest Teniente, Antoni Oliv&#233;",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
58,0.987933,0,615219,Data model for extensible support of explicit relationships in design databases,"Joan Peckham, Bonnie MacKellar, Michael Doherty",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
85,0.987344,0,615222,InterViso: dealing with the complexity of federated database access,"Marjorie Templeton, Herbert Henley, Edward Maros, Darrel J. Van Buer",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2003,,0,615221,Realm-based spatial data types: the ROSE algebra,"Ralf Hartmut G&#252;ting, Markus Schneider",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
57,0.987933,0,615214,HyperFile: a data and query model for documents,"Chris Clifton, Hector Garcia-Molina, David Bloom",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
102,0.986374,0,615213,The software information base: a server for reuse,"Panos Constantopoulos, Matthias Jarke, John Mylopoulos, Yannis Vassiliou",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
1245,0.976744,0,615216,Characterization of database access pattern for analytic prediction of buffer hit probability,"Asit Dan, Philip S. Yu, Jen Yao Chung",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
66,0.987728,0,615215,Ordered shared locks for real-time databases,"Divyakant Agrawal, Amr El Abbadi, Richard Jeffers, Lijing Lin",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
46,0.988149,0,615233,Historical queries along multiple lines of time evolution,"Gad M. Landau, Jeanette P. Schmidt, Vassilis J. Tsotras",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
29,0.988375,0,615230,"Adaptable pointer swizzling strategies in object bases: design, realization, and quantitative analysis","Alfons Kemper, Donald Kossmann",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2004,,0,615235,Special system-oriented section: the best of SIGMOD '94,Stanley Y. W. Su,The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
65,0.987728,0,615234,The power of languages for the manipulation of complex values,"Serge Abiteboul, Catriel Beeri",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
45,0.988149,0,615227,Fibonacci: a programming language for object databases,"Antonio Albano, Giorgio Ghelli, Renzo Orsini",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
1519,0.963818,0,615226,Orthogonally persistent object systems,"Malcolm Atkinson, Ronald Morrison",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2005,,0,615229,Themis: a database programming language handling integrity constraints,"V&#233;ronique Benzaken, Anne Doucet",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2006,,0,615228,Tigukat: a uniform behavioral objectbase management system,"M. Tamer &#214;zsu, Randal Peters, Duane Szafron, Boman Irani, Anna Lipka, Adriana Mu&#241;oz",The VLDB Journal &mdash; The International Journal on Very Large Data Bases ,1995
2007,,0,564697,Rate-based query optimization for streaming information sources,"Stratis D. Viglas, Jeffrey F. Naughton",International Conference on Management of Data,2002
1251,0.976621,0,564695,An adaptive peer-to-peer network for distributed caching of OLAP results,"Panos Kalnis, Wee Siong Ng, Beng Chin Ooi, Dimitris Papadias, Kian-Lee Tan",International Conference on Management of Data,2002
1294,0.976201,0,564694,Efficient integration and aggregation of historical information,"Mirek Riedewald, Divyakant Agrawal, Amr El Abbadi",International Conference on Management of Data,2002
2008,,0,564693,Archiving scientific data,"Peter Buneman, Sanjeev Khanna, Keishi Tajima, Wang-Chiew Tan",International Conference on Management of Data,2002
1559,0.961455,0,564702,Efficient evaluation of queries in a mediator for WebSources,"Vladimir Zadorozhny, Louiqa Raschid, Maria Esther Vidal, Tolga Urhan, Laura Bright",International Conference on Management of Data,2002
