dst,src
2417629,2229098
2560542,2229098
2603739,2229098
2689632,2229098
2750925,2229098
2939727,2229098
3003977,2229098
3093474,2229098
3122102,2229098
3144583,2229098
3307745,2229098
3323092,2229098
3648527,2229098
3783334,2229098
3786150,2229098
3791828,2229098
4155128,2229098
4167944,2229098
4206958,2229098
4277957,2229098
4299317,2229098
4361900,2229098
4438766,2229098
4457154,2229098
4557387,2229098
4576224,2229098
4619221,2229098
4881228,2229098
4891724,2229098
4901259,2229098
4903871,2229098
5173913,2229098
5386725,2229098
5416116,2229098
5442008,2229098
5450570,2229098
5566292,2229098
2283159,2252448
2392182,2252448
2417629,2252448
2560542,2252448
2603739,2252448
2689632,2252448
2750925,2252448
2939727,2252448
3003977,2252448
3093474,2252448
3122102,2252448
3144583,2252448
3307745,2252448
3323092,2252448
3648527,2252448
3783334,2252448
3786150,2252448
3791828,2252448
4155128,2252448
4167944,2252448
4206958,2252448
4277957,2252448
4299317,2252448
4361900,2252448
4438766,2252448
4457154,2252448
4557387,2252448
4576224,2252448
4619221,2252448
4881228,2252448
4891724,2252448
4901259,2252448
4903871,2252448
5173913,2252448
5386725,2252448
5416116,2252448
5442008,2252448
5450570,2252448
5566292,2252448
2392182,2283159
2417629,2283159
2560542,2283159
2603739,2283159
2689632,2283159
2750925,2283159
2939727,2283159
3003977,2283159
3093474,2283159
3122102,2283159
3144583,2283159
3307745,2283159
3323092,2283159
3648527,2283159
3783334,2283159
3786150,2283159
3791828,2283159
4155128,2283159
4167944,2283159
4206958,2283159
4277957,2283159
4299317,2283159
4361900,2283159
4438766,2283159
4457154,2283159
4557387,2283159
4576224,2283159
4619221,2283159
4881228,2283159
4891724,2283159
4901259,2283159
4903871,2283159
5173913,2283159
5386725,2283159
5416116,2283159
5442008,2283159
5450570,2283159
5566292,2283159
2417629,2392182
2560542,2392182
2603739,2392182
2689632,2392182
2750925,2392182
2939727,2392182
3003977,2392182
3093474,2392182
3122102,2392182
3144583,2392182
3307745,2392182
3323092,2392182
3648527,2392182
3783334,2392182
3786150,2392182
3791828,2392182
4155128,2392182
4167944,2392182
4206958,2392182
4277957,2392182
4299317,2392182
4361900,2392182
4438766,2392182
4457154,2392182
4557387,2392182
4576224,2392182
4619221,2392182
4881228,2392182
4891724,2392182
4901259,2392182
4903871,2392182
5173913,2392182
5386725,2392182
5416116,2392182
5442008,2392182
5450570,2392182
5566292,2392182
2560542,2417629
2603739,2417629
2689632,2417629
2750925,2417629
2939727,2417629
3003977,2417629
3093474,2417629
3122102,2417629
3144583,2417629
3307745,2417629
3323092,2417629
3648527,2417629
3783334,2417629
3786150,2417629
3791828,2417629
4155128,2417629
4167944,2417629
4206958,2417629
4277957,2417629
4299317,2417629
4361900,2417629
4438766,2417629
4457154,2417629
4557387,2417629
4576224,2417629
4619221,2417629
4881228,2417629
4891724,2417629
4901259,2417629
4903871,2417629
5173913,2417629
5386725,2417629
5416116,2417629
5442008,2417629
5450570,2417629
5566292,2417629
2603739,2560542
2689632,2560542
2750925,2560542
2939727,2560542
3003977,2560542
3093474,2560542
3122102,2560542
3144583,2560542
3307745,2560542
3323092,2560542
3648527,2560542
3783334,2560542
3786150,2560542
3791828,2560542
4155128,2560542
4167944,2560542
4206958,2560542
4277957,2560542
4299317,2560542
4361900,2560542
4438766,2560542
4457154,2560542
4557387,2560542
4576224,2560542
4619221,2560542
4881228,2560542
4891724,2560542
4901259,2560542
4903871,2560542
5173913,2560542
5386725,2560542
5416116,2560542
5442008,2560542
5450570,2560542
5566292,2560542
2689632,2603739
2750925,2603739
2939727,2603739
3003977,2603739
3093474,2603739
3122102,2603739
3144583,2603739
3307745,2603739
3323092,2603739
3648527,2603739
3783334,2603739
3786150,2603739
3791828,2603739
4155128,2603739
4167944,2603739
4206958,2603739
4277957,2603739
4299317,2603739
4361900,2603739
4438766,2603739
4457154,2603739
4557387,2603739
4576224,2603739
4619221,2603739
4881228,2603739
4891724,2603739
4901259,2603739
4903871,2603739
5173913,2603739
5386725,2603739
5416116,2603739
5442008,2603739
5450570,2603739
5566292,2603739
2750925,2689632
2939727,2689632
3003977,2689632
3093474,2689632
3122102,2689632
3144583,2689632
3307745,2689632
3323092,2689632
3648527,2689632
3783334,2689632
3786150,2689632
3791828,2689632
4155128,2689632
4167944,2689632
4206958,2689632
4277957,2689632
4299317,2689632
4361900,2689632
4438766,2689632
4457154,2689632
4557387,2689632
4576224,2689632
4619221,2689632
4881228,2689632
4891724,2689632
4901259,2689632
4903871,2689632
5173913,2689632
5386725,2689632
5416116,2689632
5442008,2689632
5450570,2689632
5566292,2689632
2939727,2750925
3003977,2750925
3093474,2750925
3122102,2750925
3144583,2750925
3307745,2750925
3323092,2750925
3648527,2750925
3783334,2750925
3786150,2750925
3791828,2750925
4155128,2750925
4167944,2750925
4206958,2750925
4277957,2750925
4299317,2750925
4361900,2750925
4438766,2750925
4457154,2750925
4557387,2750925
4576224,2750925
4619221,2750925
4881228,2750925
4891724,2750925
4901259,2750925
4903871,2750925
5173913,2750925
5386725,2750925
5416116,2750925
5442008,2750925
5450570,2750925
5566292,2750925
3003977,2939727
3093474,2939727
3122102,2939727
3144583,2939727
3307745,2939727
3323092,2939727
3648527,2939727
3783334,2939727
3786150,2939727
3791828,2939727
4155128,2939727
4167944,2939727
4206958,2939727
4277957,2939727
4299317,2939727
4361900,2939727
4438766,2939727
4457154,2939727
4557387,2939727
4576224,2939727
4619221,2939727
4881228,2939727
4891724,2939727
4901259,2939727
4903871,2939727
5173913,2939727
5386725,2939727
5416116,2939727
5442008,2939727
5450570,2939727
5566292,2939727
3093474,3003977
3122102,3003977
3144583,3003977
3307745,3003977
3323092,3003977
3648527,3003977
3783334,3003977
3786150,3003977
3791828,3003977
4155128,3003977
4167944,3003977
4206958,3003977
4277957,3003977
4299317,3003977
4361900,3003977
4438766,3003977
4457154,3003977
4557387,3003977
4576224,3003977
4619221,3003977
4881228,3003977
4891724,3003977
4901259,3003977
4903871,3003977
5173913,3003977
5386725,3003977
5416116,3003977
5442008,3003977
5450570,3003977
5566292,3003977
3122102,3093474
3144583,3093474
3307745,3093474
3323092,3093474
3648527,3093474
3783334,3093474
3786150,3093474
3791828,3093474
4155128,3093474
4167944,3093474
4206958,3093474
4277957,3093474
4299317,3093474
4361900,3093474
4438766,3093474
4457154,3093474
4557387,3093474
4576224,3093474
4619221,3093474
4881228,3093474
4891724,3093474
4901259,3093474
4903871,3093474
5173913,3093474
5386725,3093474
5416116,3093474
5442008,3093474
5450570,3093474
5566292,3093474
3144583,3122102
3307745,3122102
3323092,3122102
3648527,3122102
3783334,3122102
3786150,3122102
3791828,3122102
4155128,3122102
4167944,3122102
4206958,3122102
4277957,3122102
4299317,3122102
4361900,3122102
4438766,3122102
4457154,3122102
4557387,3122102
4576224,3122102
4619221,3122102
4881228,3122102
4891724,3122102
4901259,3122102
4903871,3122102
5173913,3122102
5386725,3122102
5416116,3122102
5442008,3122102
5450570,3122102
5566292,3122102
3307745,3144583
3323092,3144583
3648527,3144583
3783334,3144583
3786150,3144583
3791828,3144583
4155128,3144583
4167944,3144583
4206958,3144583
4277957,3144583
4299317,3144583
4361900,3144583
4438766,3144583
4457154,3144583
4557387,3144583
4576224,3144583
4619221,3144583
4881228,3144583
4891724,3144583
4901259,3144583
4903871,3144583
5173913,3144583
5386725,3144583
5416116,3144583
5442008,3144583
5450570,3144583
5566292,3144583
3323092,3307745
3648527,3307745
3783334,3307745
3786150,3307745
3791828,3307745
4155128,3307745
4167944,3307745
4206958,3307745
4277957,3307745
4299317,3307745
4361900,3307745
4438766,3307745
4457154,3307745
4557387,3307745
4576224,3307745
4619221,3307745
4881228,3307745
4891724,3307745
4901259,3307745
4903871,3307745
5173913,3307745
5386725,3307745
5416116,3307745
5442008,3307745
5450570,3307745
5566292,3307745
3648527,3323092
3783334,3323092
3786150,3323092
3791828,3323092
4155128,3323092
4167944,3323092
4206958,3323092
4277957,3323092
4299317,3323092
4361900,3323092
4438766,3323092
4457154,3323092
4557387,3323092
4576224,3323092
4619221,3323092
4881228,3323092
4891724,3323092
4901259,3323092
4903871,3323092
5173913,3323092
5386725,3323092
5416116,3323092
5442008,3323092
5450570,3323092
5566292,3323092
3783334,3648527
3786150,3648527
3791828,3648527
4155128,3648527
4167944,3648527
4206958,3648527
4277957,3648527
4299317,3648527
4361900,3648527
4438766,3648527
4457154,3648527
4557387,3648527
4576224,3648527
4619221,3648527
4881228,3648527
4891724,3648527
4901259,3648527
4903871,3648527
5173913,3648527
5386725,3648527
5416116,3648527
5442008,3648527
5450570,3648527
5566292,3648527
3786150,3783334
3791828,3783334
4155128,3783334
4167944,3783334
4206958,3783334
4277957,3783334
4299317,3783334
4361900,3783334
4438766,3783334
4457154,3783334
4557387,3783334
4576224,3783334
4619221,3783334
4881228,3783334
4891724,3783334
4901259,3783334
4903871,3783334
5173913,3783334
5386725,3783334
5416116,3783334
5442008,3783334
5450570,3783334
5566292,3783334
3791828,3786150
4155128,3786150
4167944,3786150
4206958,3786150
4277957,3786150
4299317,3786150
4361900,3786150
4438766,3786150
4457154,3786150
4557387,3786150
4576224,3786150
4619221,3786150
4881228,3786150
4891724,3786150
4901259,3786150
4903871,3786150
5173913,3786150
5386725,3786150
5416116,3786150
5442008,3786150
5450570,3786150
5566292,3786150
4155128,3791828
4167944,3791828
4206958,3791828
4277957,3791828
4299317,3791828
4361900,3791828
4438766,3791828
4457154,3791828
4557387,3791828
4576224,3791828
4619221,3791828
4881228,3791828
4891724,3791828
4901259,3791828
4903871,3791828
5173913,3791828
5386725,3791828
5416116,3791828
5442008,3791828
5450570,3791828
5566292,3791828
4167944,4155128
4206958,4155128
4277957,4155128
4299317,4155128
4361900,4155128
4438766,4155128
4457154,4155128
4557387,4155128
4576224,4155128
4619221,4155128
4881228,4155128
4891724,4155128
4901259,4155128
4903871,4155128
5173913,4155128
5386725,4155128
5416116,4155128
5442008,4155128
5450570,4155128
5566292,4155128
4206958,4167944
4277957,4167944
4299317,4167944
4361900,4167944
4438766,4167944
4457154,4167944
4557387,4167944
4576224,4167944
4619221,4167944
4881228,4167944
4891724,4167944
4901259,4167944
4903871,4167944
5173913,4167944
5386725,4167944
5416116,4167944
5442008,4167944
5450570,4167944
5566292,4167944
4277957,4206958
4299317,4206958
4361900,4206958
4438766,4206958
4457154,4206958
4557387,4206958
4576224,4206958
4619221,4206958
4881228,4206958
4891724,4206958
4901259,4206958
4903871,4206958
5173913,4206958
5386725,4206958
5416116,4206958
5442008,4206958
5450570,4206958
5566292,4206958
4299317,4277957
4361900,4277957
4438766,4277957
4457154,4277957
4557387,4277957
4576224,4277957
4619221,4277957
4881228,4277957
4891724,4277957
4901259,4277957
4903871,4277957
5173913,4277957
5386725,4277957
5416116,4277957
5442008,4277957
5450570,4277957
5566292,4277957
4361900,4299317
4438766,4299317
4457154,4299317
4557387,4299317
4576224,4299317
4619221,4299317
4881228,4299317
4891724,4299317
4901259,4299317
4903871,4299317
5173913,4299317
5386725,4299317
5416116,4299317
5442008,4299317
5450570,4299317
5566292,4299317
4438766,4361900
4457154,4361900
4557387,4361900
4576224,4361900
4619221,4361900
4881228,4361900
4891724,4361900
4901259,4361900
4903871,4361900
5173913,4361900
5386725,4361900
5416116,4361900
5442008,4361900
5450570,4361900
5566292,4361900
4457154,4438766
4557387,4438766
4576224,4438766
4619221,4438766
4881228,4438766
4891724,4438766
4901259,4438766
4903871,4438766
5173913,4438766
5386725,4438766
5416116,4438766
5442008,4438766
5450570,4438766
5566292,4438766
4557387,4457154
4576224,4457154
4619221,4457154
4881228,4457154
4891724,4457154
4901259,4457154
4903871,4457154
5173913,4457154
5386725,4457154
5416116,4457154
5442008,4457154
5450570,4457154
5566292,4457154
4576224,4557387
4619221,4557387
4881228,4557387
4891724,4557387
4901259,4557387
4903871,4557387
5173913,4557387
5386725,4557387
5416116,4557387
5442008,4557387
5450570,4557387
5566292,4557387
4619221,4576224
4881228,4576224
4891724,4576224
4901259,4576224
4903871,4576224
5173913,4576224
5386725,4576224
5416116,4576224
5442008,4576224
5450570,4576224
5566292,4576224
4881228,4619221
4891724,4619221
4901259,4619221
4903871,4619221
5173913,4619221
5386725,4619221
5416116,4619221
5442008,4619221
5450570,4619221
5566292,4619221
4891724,4881228
4901259,4881228
4903871,4881228
5173913,4881228
5386725,4881228
5416116,4881228
5442008,4881228
5450570,4881228
5566292,4881228
4901259,4891724
4903871,4891724
5173913,4891724
5386725,4891724
5416116,4891724
5442008,4891724
5450570,4891724
5566292,4891724
4903871,4901259
5173913,4901259
5386725,4901259
5416116,4901259
5442008,4901259
5450570,4901259
5566292,4901259
5173913,4903871
5386725,4903871
5416116,4903871
5442008,4903871
5450570,4903871
5566292,4903871
5386725,5173913
5416116,5173913
5442008,5173913
5450570,5173913
5566292,5173913
5416116,5386725
5442008,5386725
5450570,5386725
5566292,5386725
5442008,5416116
5450570,5416116
5566292,5416116
5450570,5442008
5566292,5442008
5566292,5450570
493909,28322
706091,28322
2118539,28322
2167449,28322
2604253,28322
2917651,28322
3730039,28322
3778575,28322
706091,493909
2118539,493909
2167449,493909
2604253,493909
2917651,493909
3730039,493909
3778575,493909
2118539,706091
2167449,706091
2604253,706091
2917651,706091
3730039,706091
3778575,706091
2167449,2118539
2604253,2118539
2917651,2118539
3730039,2118539
3778575,2118539
2604253,2167449
2917651,2167449
3730039,2167449
3778575,2167449
2917651,2604253
3730039,2604253
3778575,2604253
3730039,2917651
3778575,2917651
3778575,3730039
1061699,28833
1189708,28833
2066035,28833
3383622,28833
3839741,28833
4170210,28833
1189708,1061699
2066035,1061699
3383622,1061699
3839741,1061699
4170210,1061699
2066035,1189708
3383622,1189708
3839741,1189708
4170210,1189708
3383622,2066035
3839741,2066035
4170210,2066035
3839741,3383622
4170210,3383622
4170210,3839741
687042,28996
1120725,28996
1943046,28996
3023965,28996
4619050,28996
5512418,28996
1120725,687042
1943046,687042
3023965,687042
4619050,687042
5512418,687042
1943046,1120725
3023965,1120725
4619050,1120725
5512418,1120725
3023965,1943046
4619050,1943046
5512418,1943046
4619050,3023965
5512418,3023965
5512418,4619050
2650671,29421
3342560,29421
4586022,29421
5551728,29421
3342560,2650671
4586022,2650671
5551728,2650671
4586022,3342560
5551728,3342560
5551728,4586022
206231,29694
761717,29694
1457747,29694
1624775,29694
4400147,29694
5022947,29694
5168652,29694
761717,206231
1457747,206231
1624775,206231
4400147,206231
5022947,206231
5168652,206231
1457747,761717
1624775,761717
4400147,761717
5022947,761717
5168652,761717
1624775,1457747
4400147,1457747
5022947,1457747
5168652,1457747
4400147,1624775
5022947,1624775
5168652,1624775
5022947,4400147
5168652,4400147
5168652,5022947
308242,30315
1484508,30315
5265958,30315
1484508,308242
5265958,308242
5265958,1484508
2763574,30460
3321582,30460
3584652,30460
4135186,30460
4288245,30460
4581768,30460
3321582,2763574
3584652,2763574
4135186,2763574
4288245,2763574
4581768,2763574
3584652,3321582
4135186,3321582
4288245,3321582
4581768,3321582
4135186,3584652
4288245,3584652
4581768,3584652
4288245,4135186
4581768,4135186
4581768,4288245
1055010,30716
2174706,30716
2362664,30716
2374152,30716
2924767,30716
3823155,30716
4037197,30716
5456404,30716
2174706,1055010
2362664,1055010
2374152,1055010
2924767,1055010
3823155,1055010
4037197,1055010
5456404,1055010
2362664,2174706
2374152,2174706
2924767,2174706
3823155,2174706
4037197,2174706
5456404,2174706
2374152,2362664
2924767,2362664
3823155,2362664
4037197,2362664
5456404,2362664
2924767,2374152
3823155,2374152
4037197,2374152
5456404,2374152
3823155,2924767
4037197,2924767
5456404,2924767
4037197,3823155
5456404,3823155
5456404,4037197
136280,30731
228190,30731
1110069,30731
1744987,30731
2182367,30731
2948211,30731
3427874,30731
3593823,30731
4033966,30731
4584377,30731
228190,136280
1110069,136280
1744987,136280
2182367,136280
2948211,136280
3427874,136280
3593823,136280
4033966,136280
4584377,136280
1110069,228190
1744987,228190
2182367,228190
2948211,228190
3427874,228190
3593823,228190
4033966,228190
4584377,228190
1744987,1110069
2182367,1110069
2948211,1110069
3427874,1110069
3593823,1110069
4033966,1110069
4584377,1110069
2182367,1744987
2948211,1744987
3427874,1744987
